515	Q0	6185	1	68.48856436343361	bm25-2
515	Q0	6196	2	64.59158889038659	bm25-2
515	Q0	8108	3	63.869996011852436	bm25-2
515	Q0	518	4	63.06482594021507	bm25-2
515	Q0	526	5	55.346836729461344	bm25-2
515	Q0	113771	6	54.39169541739902	bm25-2
515	Q0	6184	7	54.303892559218234	bm25-2
515	Q0	143307	8	51.14594156956712	bm25-2
515	Q0	6644	9	47.12695871767791	bm25-2
515	Q0	37082	10	46.896262883001654	bm25-2
515	Q0	6658	11	45.74691959588604	bm25-2
515	Q0	14831	12	45.49319651951815	bm25-2
515	Q0	85764	13	44.6146729478589	bm25-2
515	Q0	61753	14	42.2493665380012	bm25-2
515	Q0	18164	15	42.09222563900591	bm25-2
515	Q0	153665	16	42.06052977181073	bm25-2
515	Q0	25368	17	41.42086004831696	bm25-2
515	Q0	12816	18	41.19710902934155	bm25-2
515	Q0	81654	19	41.01184859038421	bm25-2
515	Q0	143309	20	40.745291519438155	bm25-2
515	Q0	22369	21	40.26269946298129	bm25-2
515	Q0	152789	22	40.208509822921314	bm25-2
515	Q0	18174	23	39.32418749042553	bm25-2
515	Q0	152815	24	38.9807975898561	bm25-2
515	Q0	83779	25	37.507281432724	bm25-2
515	Q0	103417	26	37.40603273478456	bm25-2
515	Q0	148601	27	37.0598257668996	bm25-2
515	Q0	25398	28	37.011118194763625	bm25-2
515	Q0	9206	29	36.20969878126512	bm25-2
515	Q0	107062	30	36.11621344396677	bm25-2
515	Q0	175833	31	35.02471329101458	bm25-2
515	Q0	2010	32	34.786847315268204	bm25-2
515	Q0	12815	33	34.584969568204876	bm25-2
515	Q0	9185	34	34.527351575447874	bm25-2
515	Q0	150447	35	34.51310019908293	bm25-2
515	Q0	18166	36	34.43202368994675	bm25-2
515	Q0	24544	37	34.24362782408987	bm25-2
515	Q0	5475	38	33.71711293849366	bm25-2
515	Q0	152111	39	33.586800172894684	bm25-2
515	Q0	11308	40	33.42550139187728	bm25-2
515	Q0	38736	41	33.27595808570503	bm25-2
515	Q0	38049	42	32.469038959518	bm25-2
515	Q0	24867	43	31.98128031261884	bm25-2
515	Q0	46825	44	31.902859439571248	bm25-2
515	Q0	148600	45	31.880580878297224	bm25-2
515	Q0	169215	46	31.87304254995208	bm25-2
515	Q0	20228	47	31.232798618474995	bm25-2
515	Q0	49754	48	31.015131078790727	bm25-2
515	Q0	114651	49	30.86931525639951	bm25-2
515	Q0	7565	50	30.216782191689923	bm25-2
515	Q0	77884	51	29.569513056696024	bm25-2
515	Q0	2733	52	29.365633371775463	bm25-2
515	Q0	83993	53	29.22379187082097	bm25-2
515	Q0	1984	54	29.140470145646262	bm25-2
515	Q0	122052	55	29.08692843040973	bm25-2
515	Q0	83781	56	28.997444626414826	bm25-2
515	Q0	71690	57	28.651063007915965	bm25-2
515	Q0	44939	58	28.643218619962006	bm25-2
515	Q0	121879	59	28.62181248484161	bm25-2
515	Q0	18179	60	28.468264296691718	bm25-2
515	Q0	37348	61	28.173303549309498	bm25-2
515	Q0	49051	62	28.13942973798554	bm25-2
515	Q0	157357	63	27.909079596726983	bm25-2
515	Q0	152721	64	27.68380795153845	bm25-2
515	Q0	173430	65	27.19000832959575	bm25-2
515	Q0	4945	66	26.963170630307072	bm25-2
515	Q0	118789	67	26.939237080546334	bm25-2
515	Q0	20233	68	26.818736682775942	bm25-2
515	Q0	177670	69	26.681726185041526	bm25-2
515	Q0	114709	70	26.408339686799977	bm25-2
515	Q0	83647	71	26.179880046219402	bm25-2
515	Q0	52346	72	26.17494251117832	bm25-2
515	Q0	3979	73	25.898775432696	bm25-2
515	Q0	148004	74	25.713422834962604	bm25-2
515	Q0	180443	75	25.338889024379224	bm25-2
515	Q0	163007	76	25.19888150031649	bm25-2
515	Q0	9180	77	25.108379338349863	bm25-2
515	Q0	148334	78	25.0695317647246	bm25-2
515	Q0	18154	79	24.996206829928425	bm25-2
515	Q0	182444	80	24.948214022285832	bm25-2
515	Q0	11315	81	24.550114612235664	bm25-2
515	Q0	31049	82	24.36615851081651	bm25-2
515	Q0	135952	83	24.334447338685635	bm25-2
515	Q0	82435	84	24.321950733791283	bm25-2
515	Q0	2933	85	24.292579727484323	bm25-2
515	Q0	154132	86	24.147006292856602	bm25-2
515	Q0	150612	87	24.117236720918793	bm25-2
515	Q0	180766	88	24.102930031374008	bm25-2
515	Q0	6793	89	24.086860662563264	bm25-2
515	Q0	116264	90	23.863507747674962	bm25-2
515	Q0	150694	91	23.85334866869085	bm25-2
515	Q0	83952	92	23.81413271255795	bm25-2
515	Q0	77433	93	23.74983756138183	bm25-2
515	Q0	102469	94	23.72950540670706	bm25-2
515	Q0	118772	95	23.49851156562207	bm25-2
515	Q0	149491	96	23.496037196710713	bm25-2
515	Q0	42328	97	23.467976057764425	bm25-2
515	Q0	69190	98	23.38278245809579	bm25-2
515	Q0	72373	99	23.312001796209184	bm25-2
515	Q0	2283	100	23.304661663846137	bm25-2
128516	Q0	128566	1	158.9840475823661	bm25-2
128516	Q0	128525	2	137.19979392206125	bm25-2
128516	Q0	128549	3	119.54964969959453	bm25-2
128516	Q0	128557	4	110.77128211917508	bm25-2
128516	Q0	18182	5	90.75551309706368	bm25-2
128516	Q0	139894	6	86.98969982494238	bm25-2
128516	Q0	14040	7	85.6707642532384	bm25-2
128516	Q0	20428	8	82.3448566701968	bm25-2
128516	Q0	84113	9	79.35684216643743	bm25-2
128516	Q0	149602	10	78.18503751419851	bm25-2
128516	Q0	184839	11	76.80375609883745	bm25-2
128516	Q0	176117	12	76.50757290178338	bm25-2
128516	Q0	91267	13	76.27847632605926	bm25-2
128516	Q0	130409	14	75.40260763211884	bm25-2
128516	Q0	117003	15	75.34791851703729	bm25-2
128516	Q0	35021	16	75.30752245122956	bm25-2
128516	Q0	154221	17	72.45114615729386	bm25-2
128516	Q0	143477	18	70.63955244754037	bm25-2
128516	Q0	175002	19	70.58921437137496	bm25-2
128516	Q0	70769	20	70.5532736708405	bm25-2
128516	Q0	13637	21	67.55466622000834	bm25-2
128516	Q0	52245	22	66.63486790386443	bm25-2
128516	Q0	102210	23	66.53577773770456	bm25-2
128516	Q0	118984	24	66.45640674184325	bm25-2
128516	Q0	184501	25	66.33205667182625	bm25-2
128516	Q0	84122	26	66.0579043819773	bm25-2
128516	Q0	20865	27	65.38709355186273	bm25-2
128516	Q0	2618	28	65.38683593036346	bm25-2
128516	Q0	37307	29	63.30736264284905	bm25-2
128516	Q0	116909	30	63.093202962640476	bm25-2
128516	Q0	182008	31	62.852495289156174	bm25-2
128516	Q0	100840	32	62.81841547535275	bm25-2
128516	Q0	115311	33	62.518689638287036	bm25-2
128516	Q0	58957	34	61.78180128498995	bm25-2
128516	Q0	62134	35	61.559087229057056	bm25-2
128516	Q0	3201	36	61.44809280969671	bm25-2
128516	Q0	1603	37	61.35414131634229	bm25-2
128516	Q0	128597	38	60.66086376327618	bm25-2
128516	Q0	118031	39	60.554928938845805	bm25-2
128516	Q0	2425	40	60.29170179621542	bm25-2
128516	Q0	119131	41	59.8505205610586	bm25-2
128516	Q0	94021	42	59.80505947336576	bm25-2
128516	Q0	125190	43	59.74384522075574	bm25-2
128516	Q0	78740	44	59.566067617789535	bm25-2
128516	Q0	152015	45	59.45951232897902	bm25-2
128516	Q0	69691	46	59.227920480233934	bm25-2
128516	Q0	13439	47	59.19923427008962	bm25-2
128516	Q0	96480	48	58.67513784600605	bm25-2
128516	Q0	85743	49	58.67301761627943	bm25-2
128516	Q0	128600	50	58.06160729430785	bm25-2
128516	Q0	90464	51	57.432068328882366	bm25-2
128516	Q0	109747	52	56.85370701133079	bm25-2
128516	Q0	148854	53	56.777914396949384	bm25-2
128516	Q0	96293	54	56.63300170902725	bm25-2
128516	Q0	65904	55	56.414158600880484	bm25-2
128516	Q0	16101	56	56.331173509691936	bm25-2
128516	Q0	177473	57	55.89872688979415	bm25-2
128516	Q0	40257	58	55.284152456529235	bm25-2
128516	Q0	61686	59	54.97927833283441	bm25-2
128516	Q0	71997	60	54.933734467288886	bm25-2
128516	Q0	14923	61	54.18857054051126	bm25-2
128516	Q0	76205	62	54.15621635059255	bm25-2
128516	Q0	36986	63	54.11340864664337	bm25-2
128516	Q0	3557	64	53.47315828437097	bm25-2
128516	Q0	93313	65	53.44869128568098	bm25-2
128516	Q0	66649	66	53.383892105586455	bm25-2
128516	Q0	149202	67	52.866472835496204	bm25-2
128516	Q0	154094	68	52.856352274021134	bm25-2
128516	Q0	151434	69	52.77917280855819	bm25-2
128516	Q0	185293	70	52.62453189923942	bm25-2
128516	Q0	183137	71	52.38422901977721	bm25-2
128516	Q0	151160	72	52.30257935976375	bm25-2
128516	Q0	104223	73	52.29145549742443	bm25-2
128516	Q0	106294	74	51.929137420995026	bm25-2
128516	Q0	20872	75	51.88811294196922	bm25-2
128516	Q0	171537	76	51.815657744099774	bm25-2
128516	Q0	38154	77	51.61046529075829	bm25-2
128516	Q0	10447	78	51.563585628801135	bm25-2
128516	Q0	112706	79	51.44286979721961	bm25-2
128516	Q0	68049	80	51.175439423623345	bm25-2
128516	Q0	127173	81	50.51401730333952	bm25-2
128516	Q0	34965	82	50.33558598884301	bm25-2
128516	Q0	100016	83	50.31286571782363	bm25-2
128516	Q0	81685	84	50.1401355073963	bm25-2
128516	Q0	151063	85	49.951819321234375	bm25-2
128516	Q0	140342	86	49.80728806076859	bm25-2
128516	Q0	14637	87	49.68919026006413	bm25-2
128516	Q0	44040	88	49.64019716313637	bm25-2
128516	Q0	137593	89	49.585999513888424	bm25-2
128516	Q0	214	90	49.53674399558602	bm25-2
128516	Q0	10619	91	49.27003631819157	bm25-2
128516	Q0	13702	92	48.8325654861494	bm25-2
128516	Q0	48382	93	48.51883295694395	bm25-2
